created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Aug 27 12:22:10 +0000 2023;1695773697230213181;"@narkosun Pendukungnya si ganjar emang mayoritas RASIS.  Apa hubungannya Palestina dgn parade bendera itu sun? Sunarko @narkosun ? Seolah-olah bangsamu bongso Jowo itu yg paling the best... Dasar JOWO RASIS KATROK";0;0;0;0;in;1575861726028759040;1695744152238215303;PakBudi31571035;https://twitter.com/PakBudi31571035/status/1695773697230213181
Sun Aug 27 12:22:07 +0000 2023;1695773685343535248;"@persib Persib legend for Ganjar pranowo";0;0;0;0;in;1376131218916343813;1695769961262911956;farhanfdlh__;https://twitter.com/farhanfdlh__/status/1695773685343535248
Sun Aug 27 12:22:00 +0000 2023;1695773658638406095;"Bang Ara &amp  tim relawan Network for Ganjar President terus menaikan keterkenalan Ganjar di wilayah Jabar. Tim yg diperkuat oleh para ketua alumni PT top di Jabar ini sdh menggelar acara di banyak kota di Jabar &amp  selalu disertai antusias dr warga Jabar. Kali ini Jabar akan beda https://t.co/NsjxcfEjkk";0;3;8;17;in;980685208969031680;1695773658638406095;SantorinisSun;https://twitter.com/SantorinisSun/status/1695773658638406095
Sun Aug 27 12:21:47 +0000 2023;1695773600849289631;"KESERUAN,..  Launching Rumah Kita XVG ( EXTRAVAGANJAR ) di hadiri Ganjar Pranowo @ONCEmkl @ananghijau dan beberapa artis ternama lainnya.  @ganjarpranowo #ExtravaGanjar https://t.co/z8HPNyrbbd";0;0;0;0;in;1272953532535062529;1695773600849289631;riea_mariska86;https://twitter.com/riea_mariska86/status/1695773600849289631
Sun Aug 27 12:21:37 +0000 2023;1695773559304712383;"@MARQUEZ__93 @ivan999vcd_ivan demokrat mundur dan bergabung ke pdip!!! ahy jadi wapresnya ganjar… anies tak jadi dan batal nyapres… (maunya si marquez)😀😀😀";0;0;0;0;in;3793530314;1695751079814979954;AdiAdimsamin;https://twitter.com/AdiAdimsamin/status/1695773559304712383
Sun Aug 27 12:21:25 +0000 2023;1695773512487895399;"@wibisonoys @tifsembiring @prabowo @psi_id @ganjarpranowo Pekerjaan sia2 bang,PDIP tdk menganggap partai buram itu,malah menolak mrk mendukung ganjar,apalagi cawapresnya. https://t.co/chrODNQb6g";0;0;0;0;in;1510617126654328833;1695626166030455143;Herri32407314;https://twitter.com/Herri32407314/status/1695773512487895399
Sun Aug 27 12:21:15 +0000 2023;1695773469923745901;"Ganjar berhasil wujudkan Jateng sebagai provinsi pertama yg menggiatkan pendidikan anti-korupsi https://t.co/6TTF2Lva0j";0;0;0;0;in;1680429825922564096;1695773469923745901;auliya_zifa;https://twitter.com/auliya_zifa/status/1695773469923745901
Sun Aug 27 12:20:35 +0000 2023;1695773301040198039;"Komitmen Ganjar utk jaga dan rawat bangsa Indonesia tak perlu diragkukan lagi https://t.co/4lXWNGKqy7";0;0;0;0;in;1680429825922564096;1695773301040198039;auliya_zifa;https://twitter.com/auliya_zifa/status/1695773301040198039
Sun Aug 27 12:20:31 +0000 2023;1695773284619665699;"Buzer ganjar ngrti intoleran ga...@Dennysiregar7 @ekokuntadhi1 @yusuf_dumdum @KakekHalal @ch_chotimah2 @FirzaHusainID @ @kurawa @Miduk17 https://t.co/2GQ169Qol8";0;0;0;1;in;1052725022857474049;1695773284619665699;BNurvia;https://twitter.com/BNurvia/status/1695773284619665699
Sun Aug 27 12:20:03 +0000 2023;1695773167153979790;"Bambang Wuryanto Ajak Masyarakat Memenangkan Ganjar Pranowo Sebagai Presiden RI  Ketua DPD PDI Perjuangan Jawa Tengah, Bambang Wuryanto mengajak para kader dan masyarakat untuk memenangkan Ganjar Pranowo sebagai Presiden RI selanjutnya.  #PDIPerjuangan #GanjarUntukSemua… https://t.co/3saMaXDi3J";0;0;4;6;in;153407983;1695773167153979790;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1695773167153979790
Sun Aug 27 12:20:00 +0000 2023;1695773155560734871;"Karimunjawa kini mendapat akses listrik 24 jam berkat kepedulian Ganjar utk pengembangan wisata daerah https://t.co/3MNADdGefG";0;0;0;0;in;1680429825922564096;1695773155560734871;auliya_zifa;https://twitter.com/auliya_zifa/status/1695773155560734871
Sun Aug 27 12:19:33 +0000 2023;1695773040649588904;"Liwat 3 Perda, Ganjar beri manfaat utk masyarakat ✍🏻 Perlindungan &amp  pmberdayaan pelaku usaha perikanan &amp peragaman ✍🏻 perlindungan &amp pemenuhan hak pnyandang disabilitas ✍🏻 tata kelola sistem pemasaran hasil pertanian,perikanan, &amp  produk UMKM  #TerusMajuBersamaGanjar https://t.co/AGS4qzIq0W";0;0;1;1;in;1408658286253985798;1695773040649588904;PagiPerindu;https://twitter.com/PagiPerindu/status/1695773040649588904
Sun Aug 27 12:19:12 +0000 2023;1695772954574131231;"@genx36545403 @ganjarpranowo @__AnakKolong @Dennysiregar7 @BamsAlhea @pengarang_sajak @AlmaghribiS @Chaves1305 @yantanu2_08 Maaf ya, Ganjar sudah bertindak, meski belum menggapai semuanya.  Bacapresmu ngapain? Beli pesawat? 🤣 https://t.co/dIBY766AIM";0;0;0;1;in;202893943;1695670570380406837;5dhany5;https://twitter.com/5dhany5/status/1695772954574131231
Sun Aug 27 12:18:29 +0000 2023;1695772770909794799;"Ganjar Pranowo pemimpin kekinian yang peduli terhadap milenial dan gen z  #Apple #EXOxSCARLETT #AFFKacau Minggu Sore Mas Adi Onana Wasitnya Dipelihara Shibal LISA AWES LOS ANGELES PARK JISUNG THANK YOU Cukup Cream Soda Tasyi Ragil Inkigayo https://t.co/Icld0QYllw";0;1;0;0;in;1568960068024152064;1695772770909794799;CabiReina;https://twitter.com/CabiReina/status/1695772770909794799
Sun Aug 27 12:18:28 +0000 2023;1695772766526640403;"Integritas nasionalis sejati yg tidak silau dengan tawaran cuan atau hidup nyaman. Beliyo ini kesayangan engkong selain Pak Jokowi dan Pak Ganjar Pranowo  🇮🇩❤️🇮🇩 https://t.co/gvYAvxue34";1;1;2;4;in;321801738;1695772766526640403;joseph_hono;https://twitter.com/joseph_hono/status/1695772766526640403
Sun Aug 27 12:18:27 +0000 2023;1695772764618256840;"Kalau duet ganjar anies kemungkinan berat, air dan api gak mungkin jadi bersatu! 😙🙃 https://t.co/iRIgoZwObl";0;0;0;0;in;1608347294176534528;1695772764618256840;KarinaRyanda;https://twitter.com/KarinaRyanda/status/1695772764618256840
Sun Aug 27 12:18:16 +0000 2023;1695772719479218607;"Kalau duet ganjar anies kemungkinan berat, air dan api gak mungkin jadi bersatu! 😚 https://t.co/U7o66EGAi4";0;0;0;0;in;1604068131286110209;1695772719479218607;BroknHumor;https://twitter.com/BroknHumor/status/1695772719479218607
Sun Aug 27 12:18:09 +0000 2023;1695772688395227638;"Kalau duet ganjar anies kemungkinan berat, air dan api gak mungkin jadi bersatu! 🙃😋 https://t.co/ugLLvoVKJE";0;0;0;0;in;1592805679240458240;1695772688395227638;RizkyRarahayu;https://twitter.com/RizkyRarahayu/status/1695772688395227638
Sun Aug 27 12:18:02 +0000 2023;1695772658460496075;"Kalau duet ganjar anies kemungkinan berat, air dan api gak mungkin jadi bersatu! 😗 https://t.co/kEHlVNs2cR";0;0;0;0;in;1592805140339515393;1695772658460496075;SiwiAlvira;https://twitter.com/SiwiAlvira/status/1695772658460496075
Sun Aug 27 12:18:00 +0000 2023;1695772649769812419;"Mantap ganjar https://t.co/taj6Fmvd8i";0;0;0;0;in;3256098836;1695772649769812419;cee54cd68cb2414;https://twitter.com/cee54cd68cb2414/status/1695772649769812419
Sun Aug 27 12:17:58 +0000 2023;1695772640588513605;"@ganjarpranowo Pak Ganjar, salam kenal buat mas Alam ya 🤟💃💃💃🤪.";0;0;0;0;in;1547231490001743872;1695619104982601982;KayanaDuris;https://twitter.com/KayanaDuris/status/1695772640588513605
Sun Aug 27 12:17:54 +0000 2023;1695772626135003642;"Kalau duet ganjar anies kemungkinan berat, air dan api gak mungkin jadi bersatu! https://t.co/DzV9er2ZuD";0;0;0;0;in;1592803931260059648;1695772626135003642;DesyandiB;https://twitter.com/DesyandiB/status/1695772626135003642
Sun Aug 27 12:17:52 +0000 2023;1695772615162392770;"Kemenristekdisti apresiasi kinerja Ganjar dalam menyejahterakan guru https://t.co/sKgNzFvA9t";0;0;0;0;in;1680429825922564096;1695772615162392770;auliya_zifa;https://twitter.com/auliya_zifa/status/1695772615162392770
Sun Aug 27 12:17:13 +0000 2023;1695772455133184485;"@KompasTV Bergegaslah, untuk upaya pertahankan pemenang Pemilihan Umum Indonesia 2024 adalah PDI-P (sentris-kiri) harus ungguli lagi daripada beberapa parpol konservatif (sprt Gerindra, PKS, Gol-Kar, dll.) atau parpol liberal lainnya &amp  juga menangkan Mas Ganjar sbg Presiden RI ke-8.";0;0;0;0;in;717163508920504320;1695442620624113706;firzafp;https://twitter.com/firzafp/status/1695772455133184485
Sun Aug 27 12:17:03 +0000 2023;1695772412435128400;"Gak sabar lihat perfoma Bang @ONCEmkl yg punya suara khasnya yg unik itu. Acara #ExtravaGanjar ini jg akan dihadiri langsung Pak @ganjarpranowo sendiri lho guys, wuih mkin menambah riuh suasana pastinya dgn kehadiran Pak Ganjar😍  Pokoknya Jarji Jarbeh Ganjar Siji Ganjar Kabeh 🤟 https://t.co/qZDa1YN9EZ";0;1;2;3;in;185275415;1695771534802227374;Sherin_Tiara;https://twitter.com/Sherin_Tiara/status/1695772412435128400
Sun Aug 27 12:16:51 +0000 2023;1695772359783801232;"Bukti Ganjar pro-petani, jumlah petani meningkat pesat di Jateng https://t.co/Pddg3jhWl7";0;0;0;0;in;1680429825922564096;1695772359783801232;auliya_zifa;https://twitter.com/auliya_zifa/status/1695772359783801232
Sun Aug 27 12:16:45 +0000 2023;1695772334735724751;"Setelah PPP dipersilahkan meninggalkan PDIP karena ngotot mau menjadikan Sandi sbg bacawapresnya Ganjar, manuvernya mendekati AHY. Ya bebas2 aja sih. https://t.co/SPoSPgeJq5";0;0;0;0;in;1131410981131653120;1695772334735724751;dp_koesmirah;https://twitter.com/dp_koesmirah/status/1695772334735724751
Sun Aug 27 12:16:42 +0000 2023;1695772323314532705;"Asik bgt pedagangnya. Anis boleeee, prabowo boleee, ganjar boleeee";0;0;0;0;in;67567192;1695772323314532705;aditoss;https://twitter.com/aditoss/status/1695772323314532705
Sun Aug 27 12:16:17 +0000 2023;1695772219606229061;"@RstmBcl Ganjar Terbaik 🤟";0;0;0;0;in;1232183099523575808;1695738355122926060;wongAyoe2021;https://twitter.com/wongAyoe2021/status/1695772219606229061
Sun Aug 27 12:16:11 +0000 2023;1695772194331037879;"Ganjar berhasil efisiensi anggaran senilai 1,2 triliun melalui e-budgeting dan e-planning https://t.co/pDdJxOHu2W";0;0;0;0;in;1680429825922564096;1695772194331037879;auliya_zifa;https://twitter.com/auliya_zifa/status/1695772194331037879
Sun Aug 27 12:15:39 +0000 2023;1695772057680932943;"@hansssolo @Aryprasetyo85 @Miduk17 @Ganjar_Andika08 @wil_ws_ @Urrangawak @NgkongRoses @RizkiR4madani @Marbot_Udien @Widyarenee @Chishe_wd23 Siap";0;0;0;1;in;1097991295;1695375371494137979;KomangAgustria;https://twitter.com/KomangAgustria/status/1695772057680932943
Sun Aug 27 12:15:28 +0000 2023;1695772013049045358;"Bangun 1700 km jalan provinsi, buktikan komitmen Ganjar utk bangun negeri https://t.co/cYY4gF7jJj";0;0;0;0;in;1680429825922564096;1695772013049045358;auliya_zifa;https://twitter.com/auliya_zifa/status/1695772013049045358
Sun Aug 27 12:14:54 +0000 2023;1695771869784535458;"@persib Embung ah legend persibna ge ngadukung Ganjar Pranowo 👋";0;1;0;0;in;4202867621;1695769961262911956;SadelihSuaib;https://twitter.com/SadelihSuaib/status/1695771869784535458
Sun Aug 27 12:14:33 +0000 2023;1695771783868346453;"Bakal calon presiden (Bacapres) Ganjar Pranowo, menyambangi Pondok Pesantren (Ponpes) At Taujieh Al Islamy 2 Andalusia, Banyumas, Jawa Tengah, Sabtu (26/8/2023) pagi.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/lZrZh5L34S";0;0;0;1;in;1366400355366432768;1695771783868346453;awan_mer4h;https://twitter.com/awan_mer4h/status/1695771783868346453
Sun Aug 27 12:14:32 +0000 2023;1695771778113745172;"Selain punya segudang gagasan, Pak Ganjar juga punya komitmen penuh untuk melanjutkan segala pencapaian Presiden Jokowi.  #jokowi #GanjaranApp #ganjarpranowo #ganjarforpresiden2024 #ganjarpresiden2024 #presiden2024 #pemilu2024 #GanjarCapres #Pilpres2024 #ganjarpranowo2024… https://t.co/sTRC9jaAvn";0;0;0;0;in;2366752034;1695771778113745172;Ganjaran_app;https://twitter.com/Ganjaran_app/status/1695771778113745172
Sun Aug 27 12:14:20 +0000 2023;1695771729514078516;"Program Ganjar 'Tuku Lemah Oleh Omah' berhasil wujudkan impian warga, buktikan komitmen Ganjar utk entaskan kemiskinan ekstrem https://t.co/dvTW6DUvkT";0;0;0;0;in;1680429825922564096;1695771729514078516;auliya_zifa;https://twitter.com/auliya_zifa/status/1695771729514078516
Sun Aug 27 12:14:14 +0000 2023;1695771704768012620;"Ganjar Pranowo pemimpin kekinian yang peduli terhadap milenial dan gen z   #Apple #EXOxSCARLETT #AFFKacau Minggu Sore Mas Adi Onana Wasitnya Dipelihara Shibal LISA AWES LOS ANGELES PARK JISUNG THANK YOU Cukup Cream Soda Tasyi Ragil Inkigayo https://t.co/wLG5d52Id6";0;1;0;0;in;1568943347028627457;1695771704768012620;lulu_kanya;https://twitter.com/lulu_kanya/status/1695771704768012620
Sun Aug 27 12:14:12 +0000 2023;1695771694441644198;"@qiunco2761 @ganjarpranowo Pemimpin berjali berani terang terang berkata demen liat flem porno bokeb. Semangat buat pak ganjar sehat selalu";0;0;0;0;in;1606991325290954752;1695595919021060151;tukiman00910750;https://twitter.com/tukiman00910750/status/1695771694441644198
Sun Aug 27 12:13:39 +0000 2023;1695771557141070003;"Ganjar presiden 2024 https://t.co/XoIMDZZbMQ";0;0;0;1;in;1357241653673615360;1695771499142193562;CahyaniIka3;https://twitter.com/CahyaniIka3/status/1695771557141070003
Sun Aug 27 12:13:36 +0000 2023;1695771544436580584;"Ganjar dekat dengan Ulama https://t.co/Yf3zoeJNw1";0;1;0;1;in;1357241653673615360;1695771499142193562;CahyaniIka3;https://twitter.com/CahyaniIka3/status/1695771544436580584
Sun Aug 27 12:13:33 +0000 2023;1695771528754020862;"Ganjar untuk Indonesia https://t.co/uV3cjtrY6S";0;1;0;1;in;1357241653673615360;1695771499142193562;CahyaniIka3;https://twitter.com/CahyaniIka3/status/1695771528754020862
Sun Aug 27 12:13:29 +0000 2023;1695771514841305446;"Para ulama di acara Silaturahmi Masyayikh se-Indonesia. Tak mau kehilangan momentum, dengan memberikan beberapa masukan kepada #Ganjar yang turut pula hadir 😊  BARAKALLAH  #SahabatGanjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/YNTvnnhVbb";0;0;3;1;in;1240137086331748352;1695771514841305446;Penyair_Berdiri;https://twitter.com/Penyair_Berdiri/status/1695771514841305446
Sun Aug 27 12:13:29 +0000 2023;1695771512731767236;"Ganjar Pranowo sosok ayah teladan dan dikagumi para ulama. https://t.co/vjwVLHDZXt";0;1;0;1;in;1357241653673615360;1695771499142193562;CahyaniIka3;https://twitter.com/CahyaniIka3/status/1695771512731767236
Sun Aug 27 12:13:25 +0000 2023;1695771499142193562;"Ganjar: Selama 10 tahun menjabat sebagai gubernur, banyak kewajiban dan tugas yang mendapat dukungan dari para ulama. https://t.co/KcHHLORHsx";0;1;0;1;in;1357241653673615360;1695771499142193562;CahyaniIka3;https://twitter.com/CahyaniIka3/status/1695771499142193562
Sun Aug 27 12:13:18 +0000 2023;1695771469589205335;"@KakekHalal Pernyataan bodoh kl gak mendukung ganjar menghambat kemajuan negara..";0;0;0;0;in;1635823812167208961;1695432447889150188;ghojossi;https://twitter.com/ghojossi/status/1695771469589205335
Sun Aug 27 12:13:06 +0000 2023;1695771419232079942;"Ganjar sukses bangun 2369 desa mandiri energi, Jateng jadi percontohan nasional https://t.co/Y6kEidfmOH";0;0;0;0;in;1680429825922564096;1695771419232079942;auliya_zifa;https://twitter.com/auliya_zifa/status/1695771419232079942
Sun Aug 27 12:13:05 +0000 2023;1695771413888790787;"@abu_waras Dasar Survey Cebong, menangis Ganjar... Buat Kadrun kepanasan aja... Dah susah makan, susah hati jugak.. 🤣🤣🤣 https://t.co/iiaVhbSyJT";0;0;1;1;in;1501606510979256323;1695750986521059609;Duren___;https://twitter.com/Duren___/status/1695771413888790787
Sun Aug 27 12:13:03 +0000 2023;1695771405915414531;"Para Kiai Banyumas Minta Nasib Guru Ngaji Diperhatikan saat Ganjar Jadi Presiden https://t.co/v0tISGOcUu";0;0;1;0;in;1318855369641263105;1695771405915414531;IDNTimesJateng;https://twitter.com/IDNTimesJateng/status/1695771405915414531
Sun Aug 27 12:13:01 +0000 2023;1695771395203154217;"@narkosun hahayy butuh pemimpin yg terang terangan berani berkata suka liat bokeb alias flem porno. sehat pak ganjar";0;0;0;0;in;1606991325290954752;1695607585913872508;tukiman00910750;https://twitter.com/tukiman00910750/status/1695771395203154217
Sun Aug 27 12:12:58 +0000 2023;1695771383677292943;"Ganjar pranowo pasti bisa melanjutkan presiden jokowi  Dwi Sasono Shibal Besok Senin https://t.co/dHW9xh0SCC";0;0;0;1;in;1653208956960129025;1695771383677292943;Inisiall67;https://twitter.com/Inisiall67/status/1695771383677292943
Sun Aug 27 12:12:39 +0000 2023;1695771305566761340;"@Ndons_Back Hmm..??? Seandainya putaran 2 Anies vs Prabowo ane berani pegang Prabowo,sbb kampanye tim medsos Anies terlalu menjustis kan capres Ganjar dan Prabowo. Dan secara tak langsung pendukung Ganjar beralih ke Prabowo. Ini yg gak di prediksi oleh pendukung medsos Anies.";0;0;0;0;in;1395249963127345155;1695768368035561713;ArmaZulfikar;https://twitter.com/ArmaZulfikar/status/1695771305566761340
Sun Aug 27 12:12:31 +0000 2023;1695771270485266462;"Ganjar revitalisasi dan bangun 84 pasar tradisional di Jateng, bukti nyata kerja utk rakyat https://t.co/SZjaxoiWV2";0;0;0;0;in;1680429825922564096;1695771270485266462;auliya_zifa;https://twitter.com/auliya_zifa/status/1695771270485266462
Sun Aug 27 12:12:28 +0000 2023;1695771257403478394;"@Anak__Ogi Tetep hati2 pilihannya cuma ganjar Karena yg dua pasti bersekongkol Mau menjadikan dki jilid 2 Makanya klo bisa bikin satu putaran Biar mereka ga saling dukung klo terjadi 2 putaran";0;0;0;0;in;1074384876063711233;1695613286673440967;boyfebtuju;https://twitter.com/boyfebtuju/status/1695771257403478394
Sun Aug 27 12:12:22 +0000 2023;1695771234196484390;"Dukung ganjar, walaupun telah dikhianati  Dwi Sasono Shibal Besok Senin https://t.co/8n3LdJTrMq";0;0;0;1;in;1653208956960129025;1695771234196484390;Inisiall67;https://twitter.com/Inisiall67/status/1695771234196484390
Sun Aug 27 12:12:20 +0000 2023;1695771224251744529;"In Ganjar We Trust!!! 🔥 2024-2029 @ganjar_pranowo @santridukungganjar #ganjarpranowoforpresident2024  #ganjarpranowo  #darisantriuntuknegri  #santridukungganjar #ganjarpresiden #ganjar2024 #ganjarpranowo2024 #ganjarrebound  #jatenghappyending #tetappilihganjar https://t.co/rQaGI2j3qp";0;0;0;1;nl;1514581944230891520;1695771224251744529;SantriGanjar;https://twitter.com/SantriGanjar/status/1695771224251744529
Sun Aug 27 12:11:50 +0000 2023;1695771097533215023;"Ganjar berhasil persembahkan 3 bandara baru di Jateng, demi tingkatkan mobilisasi warga dan akselerasi pertumbuhan ekonomi daerah https://t.co/gnbFnCp5Ik";0;0;0;0;in;1680429825922564096;1695771097533215023;auliya_zifa;https://twitter.com/auliya_zifa/status/1695771097533215023
Sun Aug 27 12:11:41 +0000 2023;1695771061164666912;"Generasi milenial butuh payung dan butuh wadah di era 4.0 ini dan ganjar sudah punya jawaban utk itu @ganjarpranowo @ariabima99 #ExtravaGanjar https://t.co/NXhheMnmsc";0;0;0;0;in;1722511368;1695771061164666912;Hasdung_HBS;https://twitter.com/Hasdung_HBS/status/1695771061164666912
Sun Aug 27 12:11:04 +0000 2023;1695770905971241004;"Begini Kata Gibran soal Pertemuannya dengan Puan dan Ganjar saat Konsolidasi PDIP di Semarang https://t.co/RyoekhYJne";0;0;1;5;in;71436318;1695770905971241004;KompasTV;https://twitter.com/KompasTV/status/1695770905971241004
Sun Aug 27 12:10:39 +0000 2023;1695770799507189803;"@persib Persib All star nya yg mana min? Yang sahabat ganjar bukan";0;0;0;0;in;1916068908;1695769961262911956;RIZKI_Sept01;https://twitter.com/RIZKI_Sept01/status/1695770799507189803
Sun Aug 27 12:10:32 +0000 2023;1695770770020995187;"Ganjar perluas potensi kerja sama dengan negara-negara Asean, demi kemanfaatan yg nyata utk masyarakat https://t.co/pHfJSukm25";0;0;0;0;in;1680429825922564096;1695770770020995187;auliya_zifa;https://twitter.com/auliya_zifa/status/1695770770020995187
