full_text,text_clean,class
"@Miduk17 @mustafaagus007 @ganjarpranowo Itu mmg bener, bukan ngeles. Kok situ ngambekan? Baliho Ganjar sbg gubernur di perkantoran Pemda dan TNI juga aman2 saja",memang benar kilah situ ngambekan baliho gubernur kantor perintah daerah aman,2
"@VIVAcoid Klo nonton sejarah itu memang bagus dan perlu, tp apa dasar sosok  Ganjar punya kesamaan dengan Jend Sudirman?  Saya khawatir, mahasiswa mati akalnya karena jadi korban politik, dimatikan akal sehatnya.",kalau nonton sejarah bagus dasar sosok sama jend sudirman khawatir mahasiswa mati akal korban politik mati akal sehat,2
"@03__nakula Baliho yang dipasang atas nama Menhan...Bukan calon presiden, jadi masih diijinkan.  Coba pasang baliho ganjar atas nama gub jateng, pasti diijinkan....  Kandangkan orang ini @Puspen_TNI. Sudah sangat menghina TNI.",baliho pasang nama menhan calon presiden diijinkan coba pasang baliho nama jateng diijinkan kandang orang hina,2
"@ganjarpranowo Nampak jelas, bahwa Ganjar bila nanti menjadi presiden tidak bisa berpikir dan menyelesaikan masalah dengan pemikirannya Sendiri Tapi bergantung kepada Jokowi dan PDIP.  Orang seperti ini jelas tidak pantas memimpin bangsa besar yang penuh dengan berbagai masalah ini.",nampak presiden pikir selesai pikir gantung orang pimpin bangsa penuh,2
"Sudah mulai me-ramai pilpres 2024. Kalo saya membuka telinga, menyaring kasak-kusuk di bawah, maka, pendukung Jokowi kayaknya banyak yg lari ke Prabowo daripada Ganjar Pranowo. Karena, dari pengamatan, sepertinya untuk jabatan presiden, Prabowo lebih greng daripada Ganjar. Begitu",ramai pilpres buka telinga nyaring kasak kusuk dukung seperti lari amat jabat presiden greng,0
Geli gw lama² liat mimiknya den ganjar...,geli lihat mimik,1
@ganjarpranowo pak ganjar ini tu bagaimana ya kok kota pekalongan kotor bgt kaya ga terawat yo sedih sekali kuliah disini,kota kalong kotor banget kaya awat sedih kuliah,2
@cs3pm @giribatjo56 @jansen_jsp Mendingan Sule daripada ganjar kalau kayak gini,mending sule gin,1
@ganjarpranowo jadi yg mau capres pak Jokowi apa ganjar sih?,capres,2
Ganjar Pranowo dekat dengan ulama https://t.co/hNzPFbi8Dz,ulama,0
"Ganjar Pranowo Cerita, Sering Dapat Pesan Isinya Banyak yang Marah https://t.co/3UDA4y6TjG",cerita pesan isi marah,0
Ganjar Pranowo bersama para ulama https://t.co/HzXEGqShcW,ulama,1
@ganjarpranowo Ganjar lgi galau,galau,0
"@ganjarpranowo Itu hanya simbol Pak, coba Pak Ganjar berjanji kalau nanti terpilih jadi Presiden target utk 100 hari pertama adalah menangkap Harun Masiku, berani gak Pak.",simbol coba janji pilih presiden target tangkap harun mas berani,1
Ganjar Pranowo bahas ikn dan pendidikan https://t.co/zqcXEnKE41,bahas didik,2
@ganjarpranowo Mantap pakdhe. Ora Ganjar ora nyoblos 😂. Jgn khawatir pak . Jawa timur Jawa tengah full Ganjar menang,mantap pakdhe tidak coblos jangan khawatir jawa timur jawa full menang,2
Ganjar Ungkap Wanti-wanti Jokowi kalau Berhasil Menangi Pilpres 2024 https://t.co/EilDNAQq3R,wanti wanti hasil tang pilpres,1
"@vctgratisjogja @DsSupriyady @KompasTV Anda mendukung Ganjar otaknya dimana? Jelas partainya sarang koruptor""",dukung otak partai sarang koruptor,0
@VIVAcoid Bang Ganjar.... minta Link bokep dong....,link porno,2
Ganjar Pranowo tingkatkan IPM https://t.co/F2xILAbRcX,tingkat,0
@ganjarpranowo Pakde Ganjar emg joossss gandos cpt tanggap dgn keadaan,pakde memang gandos tanggap,2
Sinyal Kuat Airlangga Hartarto - Ganjar Pranowo #golkar #golkarindonesia #airlanggahartarto #ganjarpranowo https://t.co/soUpkBDLId,sinyal kuat airlangga hartarto,0
@cebongdung32338 @yusuf_dumdum Itu politik... Jgn dungu² amat jd rakyat jelata... Kamu tau ga ngomong apa di dalam? Diutus untuk yakinkan prabowo jd wakil ganjar.,politik jangan dungu jadi rakyat jelata tahu bicara utus yakin jadi wakil,2
Ganjar Pranowo bentuk desa anti Korupsi https://t.co/h63Yu9ygS2,bentuk desa anti korupsi,0
"@Hasbil_Lbs @ganjarpranowo Purnawirawan TNI - POLRI termasuk Keluarga Besarnya di Jawa Tengah. Mendukung Anies Baswedan pada Pilpres 2024.  Suara Ganjar sudah mulai tergerus di Jateng"" Calon pemimpin yang tidak punya Gagasan dan Wawasan Geopolitik Global. Ganjar seperti boneka hidup. https://t.co/HryBwFe1pm""",purnawirawan polri keluarga besar jawa dukung baswedan pilpres suara gerus jateng calon pimpin gagas wawas geopolitik global boneka hidup,2
"Dihadapan Relawannya, Ganjar Pranowo: Ikhlaskan Kalau Ada Bagian Dari Kita Pindah ke Kamar Sebelah https://t.co/4hXn00YYes",hadap rawan ikhlas pindah kamar belah,0
@Nikmatul_Sg @Dennysiregar7 @Verraagustian_ L3bih keren lgi si ganjar pakai rompi oren e ktp,keren pakai rompi oren,1
"@BambangNoeryan4 Kalau GANJAR, pasti PAHAM...",paham,2
"@detikcom Kerapatan pola yg digunakan Pak Ganjar &amp  tim kampanye itu berbeda. Klo tim kampanye mmg desainnya sgt mirip dg tahanan Nazi.  Kenapa ngga batik / yg jauh lebih casual bahkan, kan Pak Ganjar suka olahraga, klo desain ini kaya org sakit"" atau karena skrg jrg lari jdinya sakit ya?""",rapat pola kampanye beda kalau kampanye memang desain sangat tahan nazi batik casual suka olahraga kalau desain kaya orang sakit sekarang lari jdinya sakit,0
"@Cintada16 @jokowi Dulu, pak Jokowi  Syibolnya KOTAK2 Setelah pak Jokowi menang dan tujuan sudah tercapai, sekarang penerusnya Pak Ganjar Syimbolnya dipertegas dengan GARIS garis.",syibolnya kotak menang tuju capai terus syimbolnya tegas garis garis,2
Beduke wes di tabuh Pak... siap menjalankan Panggilan utk Negara dan Bangsa serta kemanusiaan...satu Putaran utk Pak Ganjar https://t.co/i6TaWGHser,beduke tabuh jalan panggil negara bangsa manusia putar,1
@DoankWarto Kedua bagus … asal bukan ganjar …,bagus,0
"Program penyelenggaraan jalan pada 2023 sudah dianggarkan sejak awal tahun. Perbaikan dilakukan dgn sistem pemeliharaan, rehabilitasi dan rekonstruksi jalan. Pemeliharaan sepanjang 2.404,741 Km, sementara rehabilitasi terbagi di 9 Balai Pengelolaan Jalan (BPJ). Selain dari APBD… https://t.co/cCZ8Pj83h5",program selenggara jalan anggar baik sistem pelihara rehabilitasi rekonstruksi jalan pelihara kilometer rehabilitasi bagi balai kelola jalan apbd,2
"@KompasTV Aku kurang cocok dengan Ganjar, tapi langkah ini aku setuju. Komite sekolah lebih terasa menjadi alat  kepanjangan (kepala) sekolah daripada penyalur aspirasi ortu wali murid.",cocok langkah tuju komite sekolah alat panjang kepala sekolah salur aspirasi orang tua wali murid,0
"@tanyarlfes Sapi busuk aja dibongkar lagi buat dijarah, semiskin itu mental rakyat kita, revolusi mental apaan? @Kemdikbud_RI @jokowi @mohmahfudmd @DivHumas_Polri @PDI_Perjuangan @ganjar",sapi busuk bongkar jarah miskin mental rakyat revolusi mental,0
"Menguak Baju Kampanye Ganjar Garis Lurus Hitam Putih, Didesain Jokowi hingga Maknanya https://t.co/n2fnpYEgJZ",uak baju kampanye garis lurus hitam putih desain makna,0
@AndiSinulingga Kurang update nih caleg gagal... Ganjar gak sekali ini copot Kepsek dan kepala dinas....,update caleg gagal copot kepala sekolah kepala dinas,1
Ganjar mengaku mendapat PR dari Jokowi terkait urusan politik Tanah Air. https://t.co/XTDJFBVsnT,aku kait urus politik tanah,1
Kok kamu aneh?🤣.  Bobby kan dapat tugas bertanya kepada Pak Prabowo bukan kepada Pak Ganjar.,aneh bobby tugas,0
@tvOneNews Kalo sudah urusan Ganjar semua cepat bertindak,urus cepat tindak,2
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/BqS517dNGg,pimpin baik,1
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/xqtktCtgBe,pimpin baik,2
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/mZZP8q9yu8,pimpin baik,0
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/wWp6Cj74Vh,pimpin baik,1
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/NZ3VNlNqK1,pimpin baik,0
Ganjar Pranowo Pemimpin Terbaik #GanjarPresiden https://t.co/EZb745snJS,pimpin baik,2
"@__AnakKolong Mereka lupa dulu Jokowi juga menghadapi penolakan yg sama dari internal partai, jadi clear jalan dan tantantangan Ganjar mirip Jokowi.👍",lupa hadap tolak internal partai clear jalan tantantangan,2
"@Ganjaran_app @ganjarpranowo Sehat slalu pak Ganjar ....In Sya Allah lancar menuju R1 .....Aamiin yra.""",sehat slalu allah lancar aamiin,0
@CNNIndonesia Kalo sdh buat baju tempur ternyata gak jadi Nyalon karena di evaluasi oleh Bu Mega trs gimana Pak Ganjar?,baju tempur nyalon evaluasi mega terus bagaimana,2
"@geloraco Jnganlah, kasian den ganjar uda lari mraton senusantara",jnganlah kasi lari mraton nusantara,2
"Program-program GP👍 Aplikasi Jalan Cantik yang diluncurkan Ganjar dipuji warga. Aplikasi Jalan Cantik yang diluncurkan Gubernur Jawa Tengah Ganjar Pranowo sejak 2019 lalu, terbukti efektif untuk menangani jalan rusak.   https://t.co/8qyHrNuGjh Keysia Dingin Bali Tidur Binus https://t.co/xXQitiIIXD",program program aplikasi jalan cantik luncur puji warga aplikasi jalan cantik luncur gubernur jawa bukti efektif tangan jalan rusak keysia dingin bal tidur bus,1
@yusuf_dumdum Njaar..ganjar...bener2  boneka manja. baju saja dibuatkan pak de..,njaar benar boneka manja baju buat,2
Not a fan of Ganjar. Tapi kalo pns pungli lu masih bela ya tolol wkwkkwkw,jadi orang pungli kamu bela tolol wkwkkwkw,0
"@VIVAcoid Ini artinya Pak Jokowi tak pandang bulu...meskipun orang2 yg mendukung beliau, tetep diadili jika salah...pokoknya Pak Jokowi selalu di hati kami, dan in syaa Allah tahun depan kepemimpinan beliau akan dilanjutkan oleh Pak Ganjar, in syaa Allah demi Indonesia Maju dan Berdikari💪",pandang bulu orang dukung beliau tetap adil salah pokok hati syaa allah pimpin beliau lanjut syaa allah indonesia maju diri atas kaki sendiri,1
Ganjar Pranowo membahas masa depan bangsa bersama Gus Mus dan Gus Bwha #GanjarCapres https://t.co/WZIyTEin6o,bahas bangsa bwha,2
Usut Punya Usut Prabowo Akan Dapat Tiket Capres PDIP Gantikan Ganjar? https://t.co/wu3P3VDdxm,usut usut tiket capres ganti,1
"@detikcom Waduh, kemeja gue yg begini harus gue simpan atau bakar aja ah.. jadi males make nya,ntar di kira penduduk Ganjar..🙄🙄",kemeja simpan bakar malas make duduk,1
"@mblengkung @merapi_uncover @ganjarpranowo @humasjateng @provjateng @Kemdikbud_RI @detikcom @kompascom @KompasTV @hariankompas @SCTV @Liputan6SCTV @Official_MNCTV @MNCupdate @MNCkoranSINDO @cnbcindonesia @cn Dan sayangnya tidak ada respon dari Ganjar akan masalah ini. Padahal gubernur Jawa Barat sudah tegas bertindak pada pelaku kecurangan PPDB SMA di Jabar. Jateng kok memble, opo mergo meh nyapres ??? Sabaaar nggih mas 🙏",sayang respon gubernur jawa barat tindak laku curang terima serta didik baru sama jabar jateng memble mergo nyapres sabaaar nggih,0
"Ganjar Pranowo bertemu dengan puluhan Masyayikh dan Habaib se Indonesia di Pondok Pesantren Al Anwar Serang, Kab. Rembang #GanjarCapres https://t.co/ty5sRkLaV5",temu puluh masyayikh habaib indonesia pondok pesantren anwar serang kabupaten rembang,2
@alisyarief cocok kan ganjar tahanan korupsi,cocok tahan korupsi,2
"@CNNIndonesia Lines of dangerous .garis garis ke hancuran di wariskan jokowi ke Ganjar hutang luar negri yg meroket ,rakyat dan anak cucu cicit kita harus membayar .yg menikmati super rich 1 % setan kapitalis .garis garis kematian  kriminal demokrasi",les dangerous garis garis hancur waris hutang negri roket rakyat anak cucu cicit bayar nikmat super rich setan kapitalis garis garis mati kriminal demokrasi,2
"@ganjarpranowo memiliki visi misi yang sama dengan Pak Jokowi untuk keberlangsungan pembangunan menuju Indonesia Emas pada 2045.   Masyarakat siap dipimpin Ganjar, bersama Ganjar Indonesia menjadi negara yang makmur, aman, dan sejahtera.  Keysia Dingin Bali Tidur Binus https://t.co/UbsIwrNWdU",milik visi misi langsung bangun indonesia emas masyarakat pimpin indonesia negara makmur aman sejahtera keysia dingin bal tidur bus,2
"Baliho ganjar: TURUNKAN! tanpa disuruh  Baliho prabowo: oh, ada laporan masyarakat, kami akan turunkan  Ngerti bedanya? Netralitas itu apa???????",baliho turun suruh baliho lapor masyarakat turun erti beda netralitas,0
Ganjar Pranowo membahas pembangunan IKN Nusantara serta isu pendidikan dengan para Masyayikh dan Habaib #GanjarCapres https://t.co/YaAQ5sgrKp,bahas bangun nusantara didik masyayikh habaib,1
"@ganjarpranowo Masih MU kan pak? Bagi donk kemeja garis lurusnya.. Semoga sukses pak, aku dan klg pilih pak Ganjar.",donk kemeja garis lurus moga sukses pilih,1
Poor Ganjar 🤣 https://t.co/cSG1aUvL84,poor,1
@Gus_Raharjo Mana bisa vro.... bowo bukan tipe yabg mau mendengar sperti pak ganjar wkwk...  pemimpin jadul...maunya monolog trus...,bowo tipe yabg dengar sperti tertawa pimpin jaman dulu mau monolog terus,1
"@DokterTifa @DokterTifa heran deh, sakit hatimu ke Ganjar kayaknya sdh sampai ke ubun ubun, sampai kau jualan nama Allah dan kau lukai hati org Jawa demi agenda pribadimu sebagai penjilat capres junjunganmu. Tunggu saja pembalasan dari Tuhan, atau balasan orang Jawa yg kau sakiti hatinya.",heran sakit hati seperti ubun ubun kamu jual nama allah kamu luka hati orang jawa agenda pribadi jilat capres junjung tunggu balas tuhan balas orang jawa kamu sakit hati,2
"DISAIN BAJU HITAM PUTIH KAYAK SELIMUT UNTUK CAWAPRES GANJAR,,,PAS SEKALI DI DISAIN JOKOWI..  bermakna...apa pun yg dilakukan oleh pdip dan rejim pki hanya akan meninggalkan jejak hitam yg kelam di atas putihnya hati nurani rakyat...apakah bajingan2 tsb yg akan kalian pilih ???",disain baju hitam putih selimut cawapres disain makna rejim partai komunis indonesia tinggal jejak hitam kelam putih hati nurani rakyat bajing pilih,1
"Survei Capres dan Cawapres 2024 Terbaru Juli 2023, Elektabilitas Capres Prabowo, Ganjar, dan Anies   https://t.co/eVFXDGy6fg lewat @tribunnews   #surveicapres #elektabilitascapres #prabowo #ganjar #anies",survei capres cawapres baru juli elektabilitas capres,0
@NajarSiregar @gus_dibyo @ganjarpranowo Den ganjar Mendadak MINGKEM.. ??  Piye iki 😄🤣,dadak mingkem piye,1
"@Dennysiregar7 Sesama Buzzer tuh selalu beda pendapat, @kurawa bilang kemeja terbaru ganjar warna hitam putih seperti selimut RS, sedangkan Om den bilang sudah benar"", kalian sebenernya satu pembina atau beda pembina om om 😆""",buzzer beda dapat bilang kemeja baru warna hitam putih selimut bilang benar bina beda bina,1
"@03__nakula lah kok nesu su... lapo loh,. wes jelas ganjar gk duwe prestasi ko nesu su.asu",nesu lapo duwe prestasi nesu,0
@Dennysiregar7 Ganjar mulai di tinggalkan..hahha,tinggal hahha,2
"Ganjar Pranowo menyebutkan desa anti korupsi di Jateng, bentuk dukungan kepada KPK #GanjarCapres https://t.co/5rrgB1goCd",desa anti korupsi jateng bentuk dukung,2
Keberhasilan @ganjarpranowo memimpin Jateng dapat menjadi cerminan dalam memimpin Indobesia . Masyarakat siap dipimpin pak Ganjar karena dinilai paling tepat memimpin Indonesia dalam mewujudkan visi Indonesia Emas 2045.  Keysia Dingin Bali Tidur Binus https://t.co/0GNC352HW6,hasil pimpin jateng cermin pimpin indobesia masyarakat pimpin nilai pimpin indonesia wujud visi indonesia emas keysia dingin bal tidur bus,1
"Masyarakat menilai, Ganjar Pranowo semakin dipercaya lanjutkan togak kepemimpinan Indonesia #GanjarCapres https://t.co/8sZoDYpiPu",masyarakat nilai percaya lanjut togak pimpin indonesia,2
"Masuknya Relawan Jokowi dalam Kabinet, Berpotensi Ganggu Pemenangan Ganjar https://t.co/v6JRY6uljJ",masuk rawan kabinet potensi ganggu menang,0
"Ganjar Pranowo bisa mempersatukan umat islam berbagai ormas dan yang  berbeda keyakinan ,  mampu menjaga toleransi  Serta mampu &amp  berani melanjutkan pembangunan demi menjadi negara maju , sejahtera berkeadilan.",satu umat islam ormas beda yakin jaga toleransi berani lanjut bangun negara maju sejahtera adil,0
"The next presiden Indonesia, Ganjar Pranowo tekankan prinsip tidak berbohonh dan tidak korupsi... Komitmen!! #GanjarCapres https://t.co/yZ53PzmsQC",lanjut presiden indonesia tekan prinsip berbohonh korupsi komitmen,2
@Dennysiregar7 @budimandjatmiko ooh jadi dia tau ganjar bakal kalah ya makanya dia say hello dgn prabowo,tahu kalah hello,2
Aplikasi Jalan Cantik yg diluncurkan Gubernur Jateng Ganjar Pranowo dipuji &amp  diapresiasi warga. Kehadiran aplikasi tsb memberikan kemudahan kpd masyarakat utk membuat laporan &amp  mempercepat proses perbaikan jalan rusak. Pak Ganjar memang brillian.  Keysia Dingin Bali Tidur Binus https://t.co/IxAI5Fh23P,aplikasi jalan cantik luncur gubernur jateng puji apresiasi warga hadir aplikasi mudah masyarakat lapor cepat proses baik jalan rusak brillian keysia dingin bal tidur bus,1
@Ganjaran_app @jokowi @ganjarpranowo Pak Ganjar terlihat sangat bahagia memakai baju yang di desain oleh pak Jokowi 🥰,bahagia pakai baju desain,1
Aplikasi jalan cantik yang diluncurkan Ganjar dipuji warga. Laporan tentang jalan rusak melalui aplikasi Jalan Cantik direspons cepat. Adapun Jalan Cantik merupakan aplikasi yang dimiliki oleh Pemerintah Provinsi Jawa Tengah. Keysia Dingin Bali Tidur Binus https://t.co/NihburWVOe,aplikasi jalan cantik luncur puji warga lapor jalan rusak aplikasi jalan cantik respons cepat jalan cantik aplikasi milik perintah provinsi jawa keysia dingin bal tidur bus,0
Keberhasilan Ganjar Pranowo memimpin Jateng selama 2 periode tercermin dari segenap prestasi dan juga kinerja yg di apresiasi oleh byk  lembaga &amp  kementerian.  Keberhasilannya dlm memimpin jateng ini menjadi cerminan Ganjar jika memimpin Indonesia.  Keysia Dingin Bali Tidur Binus https://t.co/hQRIFIgy42,hasil pimpin jateng periode cermin segenap prestasi kerja apresiasi banyak lembaga menteri hasil pimpin jateng cermin pimpin indonesia keysia dingin bal tidur bus,1
@ilhampurnama887 masalahnya agama juga dijadikan bisnis mas😁😁. baik dari radikal maupun moderat apalagi musim pemilu pasti bawa-bawa agama biar menarik simpatisan yang fanatik beragama kaya baru-baru ini anies dianggap imam mahdi dan ganjar keturunan nabi😁😁,agama jadi bisnis radikal moderat musim milu bawa bawa agama tarik simpatisan fanatik agama kaya anggap imam mahdi turun nabi,1
Diserang Lima Kubu: Tahun 2024 PDIP dan Ganjar akan Tenggelam https://t.co/Lhh69odyi6,serang kubu tenggelam,2
@anon_sialan Ganjar setingkat lebih lucu dari Aldi Taher,tingkat lucu aldi taher,0
@Ganjaran_app @jokowi @ganjarpranowo Pak Jokowi selalu mensupport pak Ganjar,mensupport,1
"@Miduk17 @Yopiluthfi2 Kalo bukan baliho Ganjar yg di turun kan pasti di dukung,tapi ini baliho Ganjar,pujaan mereka.",baliho turun dukung baliho puja,0
"Survei Terbaru Capres Pilihan Milenial, Anies-Prabowo-Ganjar? https://t.co/JpAYT8TfPC",survei baru capres pilih milenial,0
